,Topic_number,query_0,query_1,query_2,query_3,query_4,query_5,query_6,query_7,query_8,query_9,query_10,query_11,query_12,query_13,query_14,query_15,query_16,query_17,query_18,query_19,query_20,query_21,query_22,query_23,query_24,query_25,query_26,query_27,query_28,query_29,query_30,query_31,query_32,query_33,query_34,query_35,query_36,query_37,query_38,query_39,query_40,query_41,query_42,query_43,query_44,query_45,query_46,query_47,query_48,query_49,query_50,query_51,query_52,query_53,query_54,query_55,query_56,query_57,query_58,query_59,query_60,query_61,query_62,query_63,query_64,query_65,query_66,query_67,query_68,query_69,query_70,query_71,query_72,query_73,query_74,query_75,query_76,query_77,query_78,query_79,query_80,query_81,query_82,query_83,query_84,query_85,query_86,query_87,query_88,query_89,query_90,query_91,query_92,query_93,query_94,query_95,query_96,query_97,query_98,query_99
8,350,0.7758620689654,0.8189655172414,0.7844827586206,0.805172413793,0.68793103448286,0.66206896551746,0.69655172413806,0.6568965517240601,0.6172413793102601,0.68448275862066,0.67931034482746,0.64482758620686,0.8206896551726001,0.7862068965518001,0.7655172413792,0.751724137931,0.8344827586207998,0.7741379310345999,0.7844827586208,0.6758620689656001,0.8241379310346,0.756896551724,0.577586206896434,0.574137931034434,0.7051724137932001,0.8189655172414,0.7948275862067999,0.7206896551724,0.7017241379310001,0.57758620689638,0.6793103448275799,0.68275862068958,0.68448275862058,0.6793103448273798,0.7258620689654001,0.7155172413792,0.8362068965518,0.8275862068965999,0.841379310345,0.834482758621,0.793103448276,0.7879310344828,0.7120689655172,0.798275862069,0.8155172413794001,0.7603448275862,0.7672413793104,0.7275862068966,0.7379310344825999,0.7155172413792,0.8258620689654,0.8310344827588001,0.6862068965518,0.7793103448276,0.8189655172411999,0.8172413793102,0.6655172413793,0.734482758621,0.8206896551724,0.7827586206895999,0.7931034482757999,0.7827586206896001,0.7758620689653999,0.5862068965516,0.6741379310346001,0.6844827586208,0.7120689655172,0.7793103448276,0.7879310344825999,0.7827586206896,0.7241379310343999,0.810344827586,0.8068965517240001,0.8275862068968,0.8344827586208,0.591379310345,0.8293103448278,0.7948275862067999,0.7689655172412,0.7379310344829999,0.7568965517244,0.736206896552,0.6913793103448,0.7172413793106,0.7724137931036,0.7948275862067999,0.8189655172411999,0.8017241379309998,0.8017241379310001,0.7775862068966,0.7155172413794,0.7758620689656,0.8224137931034001,0.8120689655174,0.8017241379310001,0.8172413793104001,0.8034482758620001,0.7172413793106,0.8327586206897999,0.6913793103450001
9,363,0.6196382428939999,0.5178294573644,0.643927648579,0.6599483204132,0.6485788113694,0.6852713178294,0.5462532299742341,0.6728682170542,0.6444444444444001,0.6583979328166001,0.6687338501294,0.6465116279072001,0.6713178294572,0.6640826873386,0.6692506459948,0.5896640826874,0.6310077519382,0.5953488372094,0.6811369509044,0.6852713178294001,0.6640826873386001,0.6635658914728,0.6485788113695999,0.6728682170542,0.6770025839796,0.6832041343667999,0.6718346253229999,0.680620155039,0.6904392764858001,0.6842377260984,0.6025839793282,0.6485788113695999,0.5596899224808001,0.6005167958658,0.6625322997416,0.6330749354006,0.6630490956074,0.6387596899226,0.6537467700258001,0.6630490956071999,0.5731266149872,0.6739018087856,0.6713178294574,0.6149870801032,0.6832041343667999,0.6677002583978,0.5865633074934001,0.6656330749356,0.6723514211888,0.6806201550388,0.6118863049094001,0.6811369509044001,0.6609819121449999,0.648062015504,0.6609819121448,0.6578811369508,0.5653746770028001,0.6067183462532,0.6666666666668,0.6284237726095999,0.6625322997416,0.6604651162789998,0.6594315245478,0.6103359173128001,0.6780361757106,0.6780361757108,0.6697674418606,0.6304909560724,0.573643410853,0.6682170542638,0.6599483204136,0.6470284237726001,0.6739018087856,0.6728682170543999,0.6661498708010001,0.6568475452196,0.677519379845,0.6713178294575999,0.671834625323,0.6139534883722,0.6739018087855999,0.6583979328164,0.63669250646,0.6708010335916,0.570542635659,0.6640826873384,0.6609819121446,0.675968992248,0.6806201550388,0.674418604651,0.6124031007752,0.5653746770024,0.6511627906978,0.6630490956074,0.5178294573644,0.6289405684752,0.5865633074937999,0.6733850129198,0.6118863049094001,0.6527131782946001
10,37,0.24437299035375998,0.12154340836016,0.19549839228312,0.19421221864951999,0.14469453376212,0.11318327974284,0.21607717041812,0.30932475884236,0.18842443729892,0.20964630225084,0.2938906752412,0.1549839228296,0.17234726688092,0.34019292604492,0.26495176848872,0.25980707395488,0.19549839228316,0.25723472668815994,0.15048231511252003,0.37363344051431996,0.34790996784572,0.36270096463032,0.36205787781352,0.4308681672025999,0.36655948553059997,0.33890675241164,0.30610932475884,0.33697749196144,0.20514469453364,0.19099678456595998,0.17620578778152,0.28681672025728,0.29196141479108,0.29131832797428003,0.28488745980707997,0.28938906752408,0.27459807073948,0.34790996784572,0.29067524115752,0.33697749196151994,0.25723472668836,0.27717041800664,0.25273311897103995,0.20321543408363998,0.32025723472671996,0.39742765273319997,0.39421221864959993,0.38006430868159996,0.22122186495188,0.28102893890656,0.25401929260456,0.27073954983916,0.28424437299036,0.25852090032159997,0.27138263665584,0.31961414790972,0.17684887459808,0.21093247588416003,0.21607717041808,0.3163987138264,0.37749196141479996,0.4218649517684,0.29196141479112,0.2842443729904399,0.29324758842436005,0.28102893890676,0.179421221865,0.17942122186495998,0.24501607717048,0.18456591639871997,0.23665594855311997,0.28102893890672,0.25080385852076004,0.32733118971064,0.18392282958192,0.17749196141471996,0.27588424437296,0.2617363344052,0.2270096463022,0.18327974276512,0.13376205787764,0.24372990353691998,0.282958199357,0.28810289389052,0.23151125401935996,0.25273311897116,0.18906752411572,0.19099678456572003,0.27717041800632003,0.22443729903531998,0.21414790996776004,0.1864951768488,0.1819935691318,0.1710610932476,0.135691318328,0.32926045016092,0.1170418006432,0.21286173633419997,0.16334405144688,0.25080385852084
11,403,0.7007587253412,0.6965098634294,0.7150227617602,0.6940819423369999,0.6729893778454,0.7033383915022,0.7047040971172,0.703186646434,0.6499241274657999,0.6924127465859999,0.6626707132016,0.7045523520485999,0.6933232169954,0.6572078907436,0.6688922610016,0.7121396054626,0.6156297420334,0.622306525038,0.6517450682854,0.6701062215478,0.6468892261001999,0.6887708649469999,0.6418816388468,0.6954476479514,0.6484066767830001,0.6670713201822001,0.6619119878604001,0.6746585735966001,0.6752655538696001,0.6904400606979999,0.6757207890746,0.6884673748104,0.7166919575116,0.713808801214,0.7124430955994,0.6758725341426,0.6830045523518,0.6884673748102,0.6936267071322,0.6796661608496001,0.6981790591804,0.701213960546,0.6860394537178001,0.6898330804252,0.6549317147193999,0.7016691957514001,0.6975720789076,0.6471927162368,0.6672230652504001,0.6930197268589999,0.6849772382396,0.6983308042488001,0.6839150227617999,0.6864946889225999,0.6499241274659999,0.660091047041,0.6500758725342,0.6746585735964,0.6990895295902,0.6499241274657999,0.6370257966616,0.6910470409712001,0.7062215477998,0.6613050075872,0.704855842185,0.6946889226099999,0.6998482549318,0.6728376327768,0.6619119878604,0.6461305007586,0.6584218512897999,0.6525037936266,0.47784522003019997,0.5886191198786,0.674506828528,0.6828528072836,0.7209408194233999,0.7251896813354,0.7288315629741999,0.6773899848256,0.7235204855844,0.7270106221548,0.7216995447647999,0.715326251897,0.723975720789,0.7145675265552001,0.679817905918,0.6830045523517999,0.6889226100149999,0.6728376327768,0.7060698027312,0.55857359635822,0.6966616084977999,0.670713201821,0.7267071320181999,0.6121396054628001,0.6881638846738,0.7034901365704,0.6321699544762,0.5811836115328
12,418,0.4496503496504,0.3937062937064,0.4524475524474,0.45034965034959995,0.47762237762240006,0.34615384615370004,0.3699300699299,0.411888111888,0.46503496503479996,0.47202797202799995,0.46713286713299995,0.44895104895099996,0.4531468531468,0.4622377622376,0.4524475524474,0.4895104895104,0.47552447552460003,0.476923076923,0.48461538461520004,0.46993006993,0.44125874125879994,0.4244755244756,0.40839160839140004,0.44825174825180003,0.4083916083914,0.4461538461538,0.4370629370628,0.42727272727279997,0.41818181818179995,0.43006993007,0.45804195804220005,0.4461538461538,0.4517482517482,0.3923076923076,0.4244755244756,0.4349650349652,0.4363636363636,0.43986013986020006,0.4636363636364,0.44545454545460006,0.3608391608392,0.4440559440558,0.4153846153846,0.4454545454544,0.45454545454559997,0.41678321678319996,0.40349650349659993,0.43286713286719997,0.3468531468532,0.42727272727300003,0.4405594405594,0.42727272727259996,0.40769230769240006,0.4741258741258001,0.46853146853140004,0.4391608391607999,0.4370629370628,0.43706293706300003,0.4160839160838,0.4013986013984,0.46993006993,0.41398601398580004,0.4300699300698,0.44685314685300004,0.4496503496501999,0.4447552447552,0.4223776223774,0.42727272727259996,0.43846153846139996,0.43566433566420004,0.4475524475522,0.4636363636364,0.44895104895099996,0.45454545454539996,0.4524475524474,0.4580419580418,0.4510489510488,0.41258741258719994,0.44335664335639996,0.41818181818160005,0.4300699300698,0.4622377622378,0.4062937062936,0.4762237762238001,0.4461538461536,0.4475524475522,0.42867132867160007,0.3825174825176,0.32097902097892,0.33076923076912,0.4321678321678,0.4104895104894,0.43706293706279997,0.4363636363636,0.40909090909080004,0.4622377622376,0.4104895104894,0.4202797202796,0.37762237762219997,0.42167832167799996
13,428,0.8755813953489999,0.8720930232558001,0.8918604651162001,0.738372093023,0.8872093023254001,0.8279069767440002,0.8930232558139999,0.9011627906976001,0.8976744186046,0.806976744186,0.860465116279,0.860465116279,0.8337209302326001,0.8918604651163999,0.8790697674419998,0.893023255814,0.8790697674418,0.8755813953489999,0.8976744186048,0.8,0.8651162790696001,0.8604651162788001,0.8779069767442002,0.8825581395348001,0.8627906976744001,0.8639534883722002,0.8627906976742,0.805813953488,0.8837209302324001,0.8639534883720001,0.867441860465,0.870930232558,0.8488372093024001,0.8767441860464,0.8895348837210001,0.8755813953488001,0.8430232558138,0.8593023255814,0.8616279069768,0.8616279069768,0.8581395348838001,0.8627906976746,0.8511627906976,0.8488372093026,0.8581395348838001,0.8662790697675999,0.8837209302328001,0.8872093023258001,0.8837209302326,0.8813953488372,0.8709302325580002,0.8860465116278,0.8593023255814,0.8627906976742,0.8558139534884001,0.793023255814,0.8337209302326001,0.8534883720929999,0.8755813953488,0.8674418604652001,0.8302325581393999,0.860465116279,0.8546511627908,0.8720930232556,0.8651162790698,0.8802325581393999,0.8779069767441999,0.8406976744186,0.8593023255814,0.8511627906977999,0.8662790697674001,0.8453488372094,0.856976744186,0.8558139534882001,0.8639534883722002,0.8383720930232,0.8720930232556,0.8453488372092,0.8465116279070001,0.8313953488374001,0.8302325581393999,0.8372093023253999,0.8093023255812,0.8558139534884001,0.8209302325582,0.8918604651161999,0.8651162790696001,0.8848837209302001,0.8534883720930001,0.8511627906976,0.8023255813954,0.8232558139534,0.8488372093023999,0.8313953488374001,0.8627906976744001,0.8616279069766002,0.8662790697675999,0.8662790697672001,0.8383720930234,0.8348837209302001
14,465,0.7508333333334,0.7508333333332,0.7524999999998,0.7616666666667999,0.7591666666665999,0.6125000000001399,0.7441666666668001,0.7558333333336,0.7566666666666,0.7624999999998001,0.755,0.7474999999998,0.7641666666664,0.7641666666665999,0.7558333333334,0.7408333333332001,0.7549999999999999,0.7666666666668,0.7666666666666,0.7708333333334,0.7666666666668001,0.7666666666668001,0.7591666666666,0.7566666666665999,0.7575000000001999,0.7541666666668,0.7658333333334,0.7474999999998,0.7491666666666,0.7633333333332001,0.7675000000001999,0.7525000000000001,0.7608333333334001,0.7675000000002001,0.7533333333333999,0.7550000000000001,0.7683333333332001,0.7650000000002,0.7641666666668,0.7708333333333999,0.7658333333332,0.7633333333332,0.7550000000000001,0.76,0.7608333333331999,0.76,0.7641666666664,0.7583333333332,0.7524999999999998,0.7474999999999999,0.7691666666668,0.7683333333332,0.7608333333332,0.7691666666668,0.7608333333334001,0.7483333333336001,0.7408333333334001,0.7691666666668,0.7683333333332001,0.7533333333332,0.7524999999998,0.7433333333332,0.7358333333334,0.7383333333334,0.7491666666666,0.7425000000002001,0.7583333333334,0.7691666666666,0.7574999999998,0.7658333333334,0.7716666666666,0.7516666666667999,0.7525000000000001,0.765,0.7683333333332,0.7708333333332,0.7625,0.7683333333333999,0.7666666666665999,0.7499999999997999,0.7483333333334,0.7541666666668,0.7541666666668,0.7408333333334,0.7483333333336001,0.6174999999999999,0.7591666666664,0.7566666666666,0.7716666666668001,0.7683333333333999,0.7675,0.7608333333332,0.7699999999999999,0.7625000000002,0.7491666666665999,0.7566666666666,0.7641666666668,0.7458333333331999,0.7683333333332,0.7416666666665999
15,476,0.3876288659793,0.32371134020622006,0.3835051546393,0.29278350515492,0.30515463917532,0.27422680412379996,0.26804123711350003,0.27010309278350003,0.3030927835052,0.18350515463919997,0.21030927835052,0.22268041237112,0.15670103092772,0.22474226804121997,0.21855670103081998,0.30515463917519997,0.29896907216499996,0.298969072165,0.3072164948454,0.30515463917519997,0.4000000000001,0.3134020618558,0.21030927835049998,0.02268041237112,0.11134020618551999,0.12371134020612,0.12371134020612,0.11958762886592,0.2164948453607,0.22061855670090003,0.23711340206180004,0.2721649484534,0.24536082474220003,0.28865979381452,0.29072164948452006,0.39587628865982005,0.40206185567002006,0.30309278350533997,0.29278350515472,0.29278350515472,0.29278350515472,0.29896907216491997,0.31340206185571995,0.31134020618552,0.31134020618552,0.31546391752592007,0.21030927835062002,0.02474226804122,0.11958762886592,0.21030927835042,0.20206185567002,0.21237113402062002,0.20824742268042,0.17113402061862,0.16907216494842,0.22680412371141995,0.21237113402062002,0.12577319587622,0.22474226804119998,0.2144329896908,0.11134020618561999,0.21443298969062,0.21443298969062,0.20618556701022,0.20206185567,0.1113402061855,0.21443298969070002,0.2164948453607,0.20618556701030002,0.21030927835049998,0.1134020618556,0.1113402061855,0.11340206185569998,0.2082474226803,0.32164948453599995,0.3113402061856,0.319587628866,0.4185567010309,0.4164948453609,0.41237113402069997,0.41237113402069997,0.4082474226805,0.30515463917540003,0.3030927835052,0.39793814432990005,0.39793814432990005,0.4144329896905,0.3999999999999,0.39381443298970004,0.4000000000001,0.40412371134010006,0.3814432989689,0.29278350515460005,0.29278350515460005,0.1649484536082,0.19381443298971998,0.40412371134030006,0.2288659793814,0.32577319587630005,0.36494845360829997
16,528,0.7243478260869999,0.730434782609,0.7200000000001999,0.6956521739132,0.6982608695652,0.7052173913045999,0.6765217391306001,0.7104347826088,0.6547826086958,0.6739130434784,0.6826086956524,0.6626086956524,0.6686956521740001,0.704347826087,0.6165217391306,0.7147826086960001,0.7043478260872,0.6782608695654,0.6843478260872,0.7217391304348,0.6547826086958,0.6582608695654001,0.7043478260871999,0.7086956521741999,0.7034782608696,0.6843478260869998,0.7095652173914001,0.701739130435,0.6426086956522001,0.588695652174,0.5634782608698001,0.6626086956524,0.704347826087,0.7356521739132,0.733043478261,0.6773913043478,0.6852173913044,0.6756521739132,0.6921739130436,0.6452173913044,0.6260869565218,0.6591304347828,0.6739130434786,0.6921739130436,0.6852173913046,0.6826086956522,0.6408695652174,0.7269565217394001,0.7008695652174002,0.7304347826088,0.6965217391305999,0.7121739130436,0.6104347826086001,0.6939130434781999,0.7043478260872,0.7104347826088,0.5921739130435999,0.6591304347828,0.6626086956522002,0.6782608695654,0.6834782608698,0.6800000000002,0.6695652173914,0.688695652174,0.6904347826089999,0.6808695652176,0.6843478260872,0.6373913043478,0.6800000000001999,0.6826086956524,0.6704347826088,0.5782608695652,0.5947826086956001,0.6191304347826,0.6800000000002001,0.677391304348,0.673043478261,0.6652173913046,0.693043478261,0.7208695652176,0.6852173913044,0.6921739130436,0.7121739130435999,0.6356521739132,0.6721739130436,0.6800000000002,0.6313043478262,0.6347826086958,0.5982608695654001,0.7052173913044,0.6808695652173999,0.606956521739,0.6347826086958,0.6321739130435999,0.6252173913043999,0.6226086956522,0.6347826086956,0.6643478260872,0.6339130434783999,0.7165217391305999
17,529,0.6491228070178,0.612865497076,0.6941520467836,0.6245614035086,0.7245614035087999,0.6801169590644001,0.6391812865498,0.7198830409358,0.7421052631578,0.721052631579,0.6520467836257999,0.6134502923977999,0.6549707602342,0.6959064327484,0.7076023391811999,0.702923976608,0.7070175438596,0.7491228070176,0.6596491228069999,0.6362573099414,0.6707602339181999,0.7064327485380001,0.7116959064326001,0.6286549707602,0.6649122807018,0.7099415204676001,0.716374269006,0.7292397660822,0.6403508771931999,0.5894736842106,0.492397660818838,0.457894736842238,0.465497076023438,0.42982456140343805,0.5309941520466379,0.529239766081638,0.5280701754384379,0.521052631578838,0.41345029239767594,0.551461988304038,0.550292397660838,0.521052631579038,0.7181286549706001,0.617543859649,0.7017543859648,0.7309941520468,0.733918128655,0.712865497076,0.698245614035,0.6181286549706,0.6666666666665999,0.5877192982456,0.722222222222,0.7280701754383999,0.566081871345,0.656725146199,0.6409356725145999,0.6508771929825999,0.7233918128654,0.6953216374268,0.7204678362574001,0.7052631578946,0.7076023391812,0.60877192982452,0.7321637426900001,0.7210526315788,0.7181286549706,0.7391812865496001,0.7146198830408,0.6473684210526,0.6526315789472,0.6198830409358,0.6374269005848,0.471345029239874,0.48304093567247397,0.577192982456074,0.575438596491274,0.578947368421074,0.5654970760232739,0.563742690058274,0.7309941520466001,0.725730994152,0.7152046783626,0.7251461988305999,0.7251461988306,0.5970760233918,0.622807017544,0.511111111111,0.5374269005848,0.6637426900584,0.6263157894738001,0.7023391812868,0.560818713450038,0.456725146198838,0.6847953216374,0.5918128654972,0.6087719298246,0.6146198830408001,0.5520467836253999,0.5362573099416
18,537,0.6371584699455999,0.6207650273226,0.6338797814207999,0.6743169398908,0.6557377049181999,0.5923497267758,0.6644808743170001,0.7147540983608001,0.6885245901642001,0.6863387978142,0.6688524590164,0.6404371584698001,0.6590163934425999,0.6535519125682,0.6775956284152,0.6076502732242,0.7038251366122,0.7038251366118,0.7049180327868001,0.6841530054644,0.679781420765,0.687431693989,0.664480874317,0.5945355191256001,0.6863387978141999,0.6295081967210001,0.6524590163934,0.6644808743168,0.586885245902,0.6393442622951999,0.6699453551913999,0.6437158469945999,0.5901639344262,0.6797814207652,0.6043715846994,0.550819672131064,0.525683060109464,0.514754098360664,0.514754098360464,0.512568306010664,0.534426229508264,0.512568306010864,0.6284153005462001,0.654644808743,0.6972677595628,0.6885245901639999,0.6612021857925999,0.6710382513663999,0.6196721311476,0.6131147540983999,0.679781420765,0.5803278688526,0.5311475409834641,0.539890710382664,0.6666666666666,0.7049180327868,0.7049180327869999,0.6601092896174,0.7016393442622,0.6415300546448,0.6065573770492001,0.6262295081968,0.7071038251368,0.7081967213114001,0.6295081967212,0.5934426229508,0.6306010928961999,0.6852459016393999,0.6841530054645999,0.6535519125684,0.5693989071037999,0.5278688524588,0.5923497267760001,0.6852459016394,0.6437158469946,0.6885245901642,0.649180327869,0.5551912568308001,0.537704918033,0.5770491803282,0.560655737705,0.6273224043715999,0.5923497267760001,0.6524590163934,0.6688524590162,0.5715846994534,0.6010928961750001,0.5420765027322,0.5584699453552,0.6371584699454,0.5901639344261999,0.49071038251371996,0.53879781420752,0.522404371585,0.6841530054644,0.5792349726776,0.5234972677595999,0.6426229508196,0.5311475409838,0.6743169398910001
19,538,0.493504117109,0.41408966148239995,0.4539798719122,0.5134492223238001,0.4583714547118,0.4040256175664,0.3866422689844514,0.4387923147302,0.5037511436412,0.5004574565416,0.4726440988104,0.44849039341240005,0.35846294602005135,0.4333028362304,0.43989021043000004,0.4759377859102001,0.45727355901199995,0.43549862763040004,0.47978042085979994,0.4797804208602,0.4951509606586,0.49332113449220005,0.49972552607500004,0.47904849039319997,0.46038426349499995,0.47282708142740004,0.4570905763952,0.4960658737418,0.5079597438242,0.4962488563588,0.4526989935956,0.49496797804200005,0.5161939615736,0.49332113449240006,0.48764867337600004,0.47209515096059995,0.4609332113452,0.5010064043915999,0.4279963403476,0.48325709057640004,0.47410795974379993,0.4625800548948,0.46623970722780006,0.47209515096079996,0.48563586459279995,0.47978042086000006,0.491857273559,0.4389752973468,0.49533394327520003,0.49149130832540006,0.4666056724614,0.47374199451059995,0.47483989021059997,0.47648673376039996,0.44336688014619996,0.43513266239700005,0.4184812442818,0.43476669716400007,0.40384263494980005,0.3881061299178,0.4838060384264001,0.47941445562679996,0.49917657822500006,0.48545288197619996,0.48325709057639993,0.47776761207699997,0.47557182067720005,0.4706312900276,0.4878316559927999,0.4686184812442001,0.48728270814259994,0.47374199451039994,0.4896614821591999,0.4345837145472,0.4525160109792,0.44556267154639995,0.4801463860936,0.47374199451060006,0.46111619396160003,0.48051235132680004,0.4653247941444,0.44647758462959997,0.47172918572739997,0.47849954254339994,0.46550777676120003,0.46331198536140006,0.4578225068618,0.48051235132660003,0.47282708142739993,0.41299176578239993,0.47886550777680004,0.4777676120768001,0.41903019213180004,0.4495882891124,0.4342177493138,0.4763037511436,0.41024702653239997,0.4583714547116,0.4631290027446,0.4960658737418
20,556,0.21529051987764802,0.25198776758414,0.136391437308766,0.10642201834858,0.21957186544344398,0.314373088685122,0.22385321100924402,0.29051987767592197,0.158409785932704,0.15902140672766402,0.090519877675884,0.15963302752298197,0.008562691131492,0.172477064220258,0.177370030581124,0.10275229357798599,0.10275229357798599,0.10336391437308398,0.10336391437308398,0.102752293577884,0.22385321100923,0.089908256880772,0.15045871559626797,0.139449541284542,0.151681957186522,0.134556574923542,0.178593272171356,0.24954128440373596,0.229357798165244,0.23914373088693597,0.25626911315006196,0.32415902140672204,0.246483180428136,0.32048929663601394,0.251376146789136,0.180428134556658,0.24770642201833604,0.17737003058115003,0.23058103975542799,0.152293577981682,0.22262996941894198,0.15229357798155602,0.16269113149845,0.16269113149845,0.16207951070334198,0.19388379204894202,0.19388379204894202,0.20611620795114197,0.21162079510704396,0.24954128440364393,0.23608562691133597,0.31253822629972194,0.3590214067278,0.32232415902134,0.28134556574934,0.3039755351682,0.21345565749222803,0.21345565749222803,0.21406727828733602,0.19633027522933602,0.158409785932556,0.084403669724688,0.175535168195768,0.19143730886842797,0.19143730886842797,0.305810397553614,0.23425076452593602,0.17798165137615002,0.103975535168272,0.17308868501535,0.172477064220258,0.15718654434265802,0.11314984709485801,0.21406727828734,0.21284403669721402,0.148623853210936,0.09235474006108199,0.122935779816462,0.19633027522933602,0.250764525993842,0.239755351681828,0.15718654434253604,0.143730886850242,0.07889908256880199,0.091743119266072,0.199388379204936,0.17675840978583598,0.079510703363862,0.14923547400615,0.08012232415907199,0.21712538226314199,0.22813455657513404,0.258103975535414,0.132721712538244,0.153516819571808,0.136391437308952,0.142507645260122,0.29296636085650796,0.169418960244752,0.07217125382273001
21,561,0.709090909091,0.7272727272726001,0.7272727272728,0.6995215311006,0.7157894736843999,0.711004784689,0.7157894736842001,0.7196172248804,0.7186602870814,0.732057416268,0.7377990430621999,0.7416267942584002,0.7406698564594001,0.7330143540672001,0.7272727272726,0.7377990430621999,0.7358851674642001,0.7368421052631999,0.7186602870812,0.7090909090908001,0.7358851674642,0.7425837320574,0.7454545454546,0.7253588516748,0.7444976076558001,0.7397129186602001,0.7349282296649999,0.729186602871,0.733014354067,0.7464114832536002,0.7454545454546,0.7358851674639999,0.7215311004784001,0.7311004784688,0.7330143540670001,0.733971291866,0.7167464114832001,0.7224880382773999,0.7387559808612,0.73014354067,0.7377990430622001,0.6937799043062001,0.7416267942584001,0.7406698564594,0.7291866028708001,0.7358851674644,0.7397129186602001,0.7052631578946,0.6909090909091999,0.6976076555024,0.7071770334930001,0.711004784689,0.7186602870814,0.7138755980861999,0.7339712918662,0.7157894736842,0.7377990430624,0.73014354067,0.7110047846892,0.7186602870814001,0.7263157894736001,0.7291866028708001,0.7368421052632,0.7339712918662001,0.7282296650718,0.7253588516746,0.7339712918661999,0.733014354067,0.7349282296652,0.7330143540672001,0.7023923444976,0.709090909091,0.731100478469,0.732057416268,0.7444976076556,0.7301435406698,0.7157894736842,0.7052631578945999,0.6976076555026001,0.7071770334927999,0.7129186602872,0.7368421052634,0.7349282296652,0.7483253588518,0.7349282296652,0.7330143540672001,0.7205741626796001,0.7301435406697999,0.7397129186602001,0.7368421052630001,0.7473684210526,0.711004784689,0.7339712918662,0.711004784689,0.6976076555022,0.7052631578948001,0.7263157894736001,0.7263157894737999,0.7177033492824,0.7311004784690001
22,58,0.19352983465120605,0.19999999999992002,0.256074766355334,0.2375269590223926,0.2028756290439852,0.21552839683698521,0.2207045291157852,0.1386053199137712,0.13803019410497122,0.20848310567938522,0.21063982746238522,0.21552839683679256,0.2925952552121926,0.2789360172537926,0.21754133716759258,0.2519051042415926,0.28066139467990003,0.34823867721060003,0.2608195542774,0.1880661394679926,0.285118619697964,0.19266714593820597,0.17814521926660604,0.188209920920342,0.182171099928342,0.19309849029474863,0.2079079798705486,0.20359453630498522,0.22746225736899262,0.21782890007199257,0.26053199137317795,0.27462257368812,0.356578001438,0.27318475916592,0.27505391804452,0.32595255212079993,0.3190510424156,0.22142343637679263,0.29791516894340003,0.2634076204172,0.2858375269592,0.2613946800864,0.266283249460986,0.24557872034518602,0.25981308411224,0.258087706685704,0.249173256649912,0.24960460100648002,0.27491013659236996,0.32810927390379996,0.25693745506836396,0.28957584471619996,0.2930265995688,0.28641265276760003,0.2948957584472,0.2920201294032,0.2887131560032,0.27419122933144,0.24083393242274198,0.194680086268942,0.23594536304824,0.200575125808778,0.14751976994976398,0.143206326383964,0.2668583752696,0.2556434219986,0.198562185477986,0.23637670740486,0.168943206326146,0.194104960459978,0.194392523364438,0.24428468727516,0.22746225736856,0.25046728971966,0.119051042415426,0.08612508986331799,0.084399712437096,0.15485262401150998,0.210927390366746,0.207045291157546,0.159453630481732,0.20977713874913,0.20531991373110398,0.20402588066156396,0.28454349388936395,0.34033069734000004,0.24500359453640003,0.159453630481818,0.15672178289011002,0.15269590222873058,0.1394680086269632,0.14291876347954918,0.1468008626887492,0.1662113587348166,0.2171099928109566,0.1065420560748166,0.20632638389637997,0.17124370956163798,0.2534867002156,0.20718907260958003
23,586,0.428176795580122,0.380939226519302,0.47596685082878,0.45828729281757996,0.5132596685083,0.4787292817679,0.475966850828814,0.498342541436414,0.6464088397787999,0.6044198895026,0.46602209944772205,0.489226519336922,0.6013812154694,0.49364640883975996,0.49917127071834005,0.450276243093814,0.317955801104968,0.35580110497238004,0.507458563535922,0.4892265193369,0.5875690607734,0.5897790055248,0.543093922652,0.44613259668512206,0.5853591160220001,0.6058011049723999,0.5994475138122,0.47817679557997994,0.52707182320438,0.52651933701649,0.51850828729269,0.5817679558012001,0.50801104972368,0.44337016574607996,0.464364640884122,0.525138121546922,0.51795580110516,0.5560773480664,0.51685082872914,0.47403314917132,0.44917127071811996,0.47486187845300004,0.4798342541438001,0.467955801105,0.4933701657458,0.489226519337,0.30524861878450205,0.293093922652012,0.405248618784536,0.403591160221202,0.40801104972364194,0.447513812154522,0.6234806629832,0.5325966850828,0.5259668508287201,0.46132596685092003,0.596408839779,0.5861878453040001,0.5983425414361999,0.5651933701656,0.46878453038674,0.5135359116024,0.385359116022276,0.384530386740308,0.50828729281769,0.4693370165746581,0.41933701657464006,0.45662983425416004,0.44088397790061995,0.39254143646415995,0.37900552486194,0.38176795580114004,0.48784530386739994,0.411049723756922,0.589226519337,0.5864640883976,0.5900552486189999,0.5544198895028001,0.4281767955801,0.403867403315036,0.44751381215464603,0.350552486187908,0.479834254143858,0.38397790055252,0.37624309392256,0.40276243093937997,0.48204419889508,0.52983425414348,0.41961325966848995,0.332320441989012,0.315745856353612,0.48508287292808994,0.33149171270721,0.6215469613258,0.5477900552484,0.5295580110496,0.42292817679558,0.44999999999998,0.48204419889498,0.53314917127072
